snapshot_time,theta_rad,theta_deg,zeta_wall,slope_dz_dr,contact_angle_deg,ci_low_deg,ci_high_deg,ci_width_deg,fit_cond,fit_cond_global,model_diff_deg,n_points,n_unique_r,r_span,status,quality_tier,estimator_source,flag_sparse_local,flag_ill_conditioned,flag_wide_ci,flag_model_mismatch,flag_fallback_used,used_in_strict_stats,used_in_all_stats
0,-2.48185819634,-142.2,0.0041514865034,0.0413215650961,87.6337948473,82.6457203663,93.5705342492,10.9248138828,363.618527863,1021.57511176,0.197341525101,74,71,0.0003240366932,high,high,local_quadratic,0,0,0,0,0,1,1
0,-2.41902634326,-138.6,0.00415091985067,0.000593375249989,89.9660021065,84.9234841062,94.8233445386,9.89986043243,349.799549451,1021.57511176,1.44446645223,74,73,0.00032997620292,high,high,local_quadratic,0,0,0,0,0,1,1
0,-2.35619449019,-135,0.00415007237284,0.00435410272391,89.7505298668,81.47363416,97.2572349553,15.7836007953,359.023697574,1021.57511176,0.663066023861,63,62,0.000329981092364,high,high,local_quadratic,0,0,0,0,0,1,1
0,-2.29336263712,-131.4,0.00415083533011,0.108908070975,83.7845237868,81.4664014448,86.1239358177,4.65753437295,363.374743944,1021.57511176,2.58906185444,67,66,0.000329981092364,high,high,local_quadratic,0,0,0,0,0,1,1
0,-2.23053078405,-127.8,0.00415065098087,0.0198602945697,88.8622385151,85.2779875711,92.357103864,7.07911629286,388.142278029,1021.57511176,5.39222861912,69,68,0.000324062071741,high,high,local_quadratic,0,0,0,0,0,1,1
0,-2.16769893098,-124.2,0.00415009249976,-0.0215048908763,91.2319496002,85.2767970902,97.0670878443,11.790290754,351.381646762,1021.57511176,0.659486891333,70,69,0.00030466215685,high,high,local_quadratic,0,0,0,0,0,1,1
0,-2.10486707791,-120.6,0.00414917095428,-0.10180999118,95.8132527051,93.6194143146,98.7679430306,5.14852871601,386.958616568,1021.57511176,1.94350820604,74,71,0.000321164028719,high,high,local_quadratic,0,0,0,0,0,1,1
0,-2.04203522483,-117,0.00414979031918,-0.0585645474729,93.3516730347,86.8195987041,98.4002668804,11.5806681763,378.242657639,1021.57511176,2.10508423265,75,70,0.000323443906382,high,high,local_quadratic,0,0,0,0,0,1,1
0,-1.97920337176,-113.4,0.00414963808203,-0.0911847028567,95.2100904818,90.5739992121,98.9195710943,8.34557188219,400.817765609,1021.57511176,7.98008205028,76,74,0.000323443906382,high,high,local_quadratic,0,0,0,0,0,1,1
0,-1.91637151869,-109.8,0.00414956937334,-0.049736281966,92.8473327785,87.262443848,98.5871706792,11.3247268312,373.127670431,1021.57511176,0.125266314521,78,72,0.000321423634887,high,high,local_quadratic,0,0,0,0,0,1,1
0,-1.85353966562,-106.2,0.00414970990762,-0.0245892092115,91.4085740668,86.9197471393,97.8673492891,10.9476021498,384.290887758,1021.57511176,2.29660220636,81,75,0.0003214282915,high,high,local_quadratic,0,0,0,0,0,1,1
0,-1.79070781255,-102.6,0.00414991725397,0.00223916188795,89.8717056886,84.8977190363,93.5821352206,8.6844161843,419.943553897,1021.57511176,2.32537294232,76,71,0.000324123073369,high,high,local_quadratic,0,0,0,0,0,1,1
